id,data_inversa,dia_semana,horario,uf,br,km,municipio,causa_acidente,tipo_acidente,classificacao_acidente,fase_dia,sentido_via,condicao_metereologica,tipo_pista,tracado_via,uso_solo,pessoas,mortos,feridos_leves,feridos_graves,ilesos,ignorados,feridos,veiculos,latitude,longitude,regional,delegacia,uop,ano_arquivo
592089.0,2024-04-06,sábado,05:30:00,SC,282,516.9,XAXIM,Avarias e/ou desgaste excessivo no pneu,Saída de leito carroçável,Sem Vítimas,Plena Noite,Crescente,Céu Claro,Simples,Reta,Não,1,0,0,0,0,1,0,1,-26.9354301,-52.4986499,SPRF-SC,DEL07-SC,UOP01-DEL07-SC,2024
592197.0,2024-04-06,sábado,15:00:00,SC,282,424.0,VARGEM BONITA,Velocidade Incompatível,Saída de leito carroçável,Com Vítimas Fatais,Pleno dia,Decrescente,Céu Claro,Simples,Curva,Não,1,1,0,0,0,0,0,1,-26.993483,-51.753368,SPRF-SC,DEL07-SC,UOP05-DEL07-SC,2024
592304.0,2024-04-06,sábado,23:35:00,SC,282,185.3,BOCAINA DO SUL,Condutor Dormindo,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Decrescente,Nublado,Simples,Declive;Curva,Não,1,0,0,1,0,0,1,1,-27.7343464,-49.9913172,SPRF-SC,DEL05-SC,UOP01-DEL05-SC,2024
592401.0,2024-04-07,domingo,11:00:00,SC,282,1.0,FLORIANOPOLIS,Trafegar com motocicleta (ou similar) entre as faixas,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Nublado,Múltipla,Reta,Sim,2,0,1,0,1,0,1,2,-27.602955,-48.580509,SPRF-SC,DEL01-SC,UOP01-DEL01-SC,2024
592421.0,2024-04-07,domingo,12:50:00,SC,282,68.0,RANCHO QUEIMADO,Neblina,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Garoa/Chuvisco,Simples,Curva,Não,1,0,1,0,0,0,1,1,-27.692406,-49.075939,SPRF-SC,DEL01-SC,UOP03-DEL01-SC,2024
592441.0,2024-04-07,domingo,12:30:00,SC,282,301.9,VARGEM,Velocidade Incompatível,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Simples,Curva,Não,1,0,1,0,0,0,1,1,-27.510321,-50.922432,SPRF-SC,DEL07-SC,UOP06-DEL07-SC,2024
592507.0,2024-04-07,domingo,16:40:00,SC,282,400.8,JOACABA,Curva acentuada,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Crescente,Chuva,Dupla,Curva,Não,4,0,4,0,0,0,4,1,-27.132223,-51.627563,SPRF-SC,DEL07-SC,UOP05-DEL07-SC,2024
592616.0,2024-04-08,segunda-feira,05:00:00,SC,282,580.0,PINHALZINHO,Ingestão de álcool pelo condutor,Saída de leito carroçável,Sem Vítimas,Plena Noite,Crescente,Ignorado,Simples,Reta,Sim,1,0,0,0,0,1,0,1,-26.832148,-52.994308,SPRF-SC,DEL07-SC,UOP02-DEL07-SC,2024
592644.0,2024-03-31,domingo,17:30:00,SC,282,27.0,SANTO AMARO DA IMPERATRIZ,Condutor deixou de manter distância do veículo da frente,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Sim,2,0,0,1,0,1,1,2,-27.673981,-48.769676,SPRF-SC,DEL01-SC,UOP03-DEL01-SC,2024
592702.0,2024-04-08,segunda-feira,17:15:00,SC,282,3.6,FLORIANOPOLIS,Trafegar com motocicleta (ou similar) entre as faixas,Colisão lateral mesmo sentido,Com Vítimas Feridas,Anoitecer,Crescente,Nublado,Múltipla,Reta,Sim,2,0,1,0,1,0,1,2,-27.600384,-48.599705,SPRF-SC,DEL01-SC,UOP01-DEL01-SC,2024
592779.0,2024-04-08,segunda-feira,22:50:00,SC,282,392.5,JOACABA,Reação tardia ou ineficiente do condutor,Colisão com objeto,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Dupla,Curva,Não,2,0,2,0,0,0,2,1,-27.164942,-51.56567,SPRF-SC,DEL07-SC,UOP05-DEL07-SC,2024
592796.0,2024-04-09,terça-feira,04:30:00,SC,282,100.9,ALFREDO WAGNER,Condutor Dormindo,Colisão frontal,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Curva,Não,4,0,1,1,2,0,2,2,-27.698915,-49.297039,SPRF-SC,DEL01-SC,UOP03-DEL01-SC,2024
593055.0,2024-04-10,quarta-feira,07:45:00,SC,282,627.0,IRACEMINHA,Pista esburacada,Queda de ocupante de veículo,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Não,1,0,1,0,0,0,1,1,-26.811321,-53.362316,SPRF-SC,DEL07-SC,UOP02-DEL07-SC,2024
593143.0,2024-04-10,quarta-feira,18:30:00,SC,282,0.6,FLORIANOPOLIS,Reação tardia ou ineficiente do condutor,Queda de ocupante de veículo,Com Vítimas Feridas,Anoitecer,Crescente,Nublado,Dupla,Reta,Sim,1,0,1,0,0,0,1,1,-27.59845,-48.571995,SPRF-SC,DEL01-SC,UOP01-DEL01-SC,2024
593230.0,2024-04-11,quinta-feira,06:55:00,SC,282,400.8,JOACABA,Velocidade Incompatível,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Chuva,Simples,Curva,Não,1,0,1,0,0,0,1,1,-27.131617,-51.62781,SPRF-SC,DEL07-SC,UOP05-DEL07-SC,2024
593236.0,2024-04-11,quinta-feira,08:10:00,SC,282,4.0,SAO JOSE,Manobra de mudança de faixa,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Decrescente,Nublado,Múltipla,Reta;Retorno Regulamentado,Sim,2,0,1,0,1,0,1,2,-27.592646,-48.604034,SPRF-SC,DEL01-SC,UOP01-DEL01-SC,2024
593298.0,2024-04-11,quinta-feira,16:00:00,SC,282,4.2,FLORIANOPOLIS,Manobra de mudança de faixa,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Múltipla,Reta,Sim,4,0,1,0,3,0,1,2,-27.592646,-48.604034,SPRF-SC,DEL01-SC,UOP01-DEL01-SC,2024
593470.0,2024-04-12,sexta-feira,04:30:00,SC,282,629.3,IRACEMINHA,Condutor Dormindo,Saída de leito carroçável,Sem Vítimas,Amanhecer,Decrescente,Céu Claro,Simples,Reta;Interseção de Vias,Não,1,0,0,0,0,1,0,1,-26.82059523,-53.38030457,SPRF-SC,DEL07-SC,UOP03-DEL07-SC,2024
593538.0,2024-04-12,sexta-feira,18:15:00,SC,282,23.3,SANTO AMARO DA IMPERATRIZ,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Com Vítimas Feridas,Plena Noite,Decrescente,Chuva,Simples,Reta,Não,2,0,0,1,1,0,1,2,-27.687958,-48.736794,SPRF-SC,DEL01-SC,UOP02-DEL01-SC,2024
593554.0,2024-04-12,sexta-feira,14:30:00,SC,282,52.0,AGUAS MORNAS,Ausência de reação do condutor,Colisão frontal,Com Vítimas Fatais,Pleno dia,Crescente,Chuva,Simples,Aclive;Curva,Não,7,1,3,3,0,0,6,2,-27.696936,-48.964138,SPRF-SC,DEL01-SC,UOP03-DEL01-SC,2024
593577.0,2024-04-12,sexta-feira,20:20:00,SC,282,3.3,FLORIANOPOLIS,Manobra de mudança de faixa,Colisão lateral mesmo sentido,Com Vítimas Feridas,Plena Noite,Crescente,Chuva,Dupla,Reta,Sim,2,0,1,0,1,0,1,2,-27.600384,-48.599705,SPRF-SC,DEL01-SC,UOP01-DEL01-SC,2024
593647.0,2024-04-13,sábado,04:50:00,SC,282,344.0,CAMPOS NOVOS,Velocidade Incompatível,Capotamento,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Curva,Não,2,0,1,1,0,0,2,1,-27.381166,-51.240082,SPRF-SC,DEL07-SC,UOP06-DEL07-SC,2024
593689.0,2024-04-13,sábado,09:20:00,SC,282,50.3,AGUAS MORNAS,Velocidade Incompatível,Colisão com objeto,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Simples,Curva,Não,5,0,3,1,1,0,4,3,-27.708536,-48.952251,SPRF-SC,DEL01-SC,UOP03-DEL01-SC,2024
593851.0,2024-04-13,sábado,16:10:00,SC,282,300.0,VARGEM,Reação tardia ou ineficiente do condutor,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Curva,Não,1,0,1,0,0,0,1,1,-27.515957,-50.917877,SPRF-SC,DEL07-SC,UOP06-DEL07-SC,2024
593923.0,2024-04-14,domingo,11:30:00,SC,282,49.0,AGUAS MORNAS,Velocidade Incompatível,Capotamento,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Simples,Reta,Não,3,0,3,0,0,0,3,1,-27.712931,-48.943741,SPRF-SC,DEL01-SC,UOP03-DEL01-SC,2024
594123.0,2024-04-15,segunda-feira,10:20:00,SC,282,5.0,SAO JOSE,Pista Escorregadia,Tombamento,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Dupla,Curva,Sim,1,0,1,0,0,0,1,1,-27.588425,-48.612919,SPRF-SC,DEL01-SC,UOP01-DEL01-SC,2024
594149.0,2024-04-15,segunda-feira,10:55:00,SC,282,319.6,CAMPOS NOVOS,Reação tardia ou ineficiente do condutor,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Nublado,Simples,Reta,Não,1,0,1,0,0,0,1,1,-27.423697,-51.03046,SPRF-SC,DEL07-SC,UOP06-DEL07-SC,2024
594187.0,2024-04-15,segunda-feira,13:00:00,SC,282,303.6,VARGEM,Chuva,Colisão com objeto,Com Vítimas Feridas,Pleno dia,Crescente,Chuva,Simples,Curva,Não,2,0,2,0,0,0,2,1,-27.49877,-50.931053,SPRF-SC,DEL07-SC,UOP06-DEL07-SC,2024
594190.0,2024-04-15,segunda-feira,15:50:00,SC,282,220.0,LAGES,Ausência de reação do condutor,Colisão traseira,Sem Vítimas,Pleno dia,Crescente,Garoa/Chuvisco,Simples,Reta,Não,2,0,0,0,2,0,0,2,-27.794014,-50.33363,SPRF-SC,DEL05-SC,UOP01-DEL05-SC,2024
594275.0,2024-04-16,terça-feira,06:30:00,SC,282,2.0,FLORIANOPOLIS,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Múltipla,Reta,Sim,3,0,1,0,2,0,1,2,-27.603289,-48.590416,SPRF-SC,DEL01-SC,UOP01-DEL01-SC,2024
594370.0,2024-04-16,terça-feira,16:30:00,SC,282,47.1,AGUAS MORNAS,Ultrapassagem Indevida,Colisão lateral sentido oposto,Com Vítimas Feridas,Anoitecer,Crescente,Chuva,Simples,Reta,Não,3,0,2,0,1,0,2,2,-27.721771,-48.934837,SPRF-SC,DEL01-SC,UOP03-DEL01-SC,2024
594418.0,2024-04-16,terça-feira,19:30:00,SC,282,578.1,PINHALZINHO,Desrespeitar a preferência no cruzamento,Colisão transversal,Com Vítimas Feridas,Plena Noite,Decrescente,Garoa/Chuvisco,Simples,Rotatória,Sim,2,0,1,0,1,0,1,2,-26.85245524,-52.98030138,SPRF-SC,DEL07-SC,UOP02-DEL07-SC,2024
594448.0,2024-04-16,terça-feira,20:20:00,SC,282,313.0,VARGEM,Acumulo de água sobre o pavimento,Colisão traseira,Com Vítimas Feridas,Plena Noite,Crescente,Chuva,Simples,Curva;Aclive,Não,3,0,2,0,1,0,2,2,-27.46136717,-50.98926544,SPRF-SC,DEL07-SC,UOP06-DEL07-SC,2024
594465.0,2024-04-17,quarta-feira,06:50:00,SC,282,5.4,SAO JOSE,Reação tardia ou ineficiente do condutor,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Garoa/Chuvisco,Dupla,Declive;Curva,Sim,1,0,1,0,0,0,1,1,-27.588425,-48.612919,SPRF-SC,DEL01-SC,UOP01-DEL01-SC,2024
594492.0,2024-04-17,quarta-feira,07:10:00,SC,282,506.6,XANXERE,Problema na suspensão,Saída de leito carroçável,Sem Vítimas,Pleno dia,Crescente,Céu Claro,Dupla,Declive,Sim,1,0,0,0,1,0,0,1,-26.885712,-52.42907,SPRF-SC,DEL07-SC,UOP01-DEL07-SC,2024
594594.0,2024-04-17,quarta-feira,17:40:00,SC,282,454.3,PONTE SERRADA,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Não,2,0,1,0,1,0,1,2,-26.891756,-51.98447,SPRF-SC,DEL07-SC,UOP04-DEL07-SC,2024
594665.0,2024-04-18,quinta-feira,07:45:00,SC,282,3.0,FLORIANOPOLIS,Trafegar com motocicleta (ou similar) entre as faixas,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Múltipla,Reta,Sim,2,0,0,1,1,0,1,2,-27.600384,-48.599705,SPRF-SC,DEL01-SC,UOP01-DEL01-SC,2024
594720.0,2024-04-18,quinta-feira,11:54:00,SC,282,17.4,PALHOCA,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Com Vítimas Feridas,Pleno dia,Decrescente,Sol,Simples,Reta,Sim,2,0,0,1,1,0,1,2,-27.665707,-48.688065,SPRF-SC,DEL01-SC,UOP02-DEL01-SC,2024
594769.0,2024-04-18,quinta-feira,17:30:00,SC,282,5.2,SAO JOSE,Reação tardia ou ineficiente do condutor,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Dupla,Reta,Sim,2,0,0,1,1,0,1,2,-27.588425,-48.612919,SPRF-SC,DEL01-SC,UOP01-DEL01-SC,2024
595036.0,2024-04-19,sexta-feira,18:30:00,SC,282,18.0,PALHOCA,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Reta,Não,2,0,1,0,1,0,1,2,-27.672798,-48.694286,SPRF-SC,DEL01-SC,UOP02-DEL01-SC,2024
595102.0,2024-04-19,sexta-feira,23:45:00,SC,282,4.0,FLORIANOPOLIS,Ingestão de álcool pelo condutor,Colisão traseira,Sem Vítimas,Plena Noite,Crescente,Céu Claro,Múltipla,Reta,Sim,2,0,0,0,2,0,0,2,-27.592646,-48.604034,SPRF-SC,DEL01-SC,UOP01-DEL01-SC,2024
595123.0,2024-04-20,sábado,02:15:00,SC,282,255.0,SAO JOSE DO CERRITO,Ausência de reação do condutor,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Rotatória,Sim,2,0,1,0,1,0,1,1,-27.673826,-50.572021,SPRF-SC,DEL05-SC,UOP02-DEL05-SC,2024
595139.0,2024-04-20,sábado,06:35:00,SC,282,2.9,FLORIANOPOLIS,Velocidade Incompatível,Colisão com objeto,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Múltipla,Reta,Sim,2,0,1,0,0,1,1,2,-27.603289,-48.590416,SPRF-SC,DEL01-SC,UOP01-DEL01-SC,2024
595344.0,2024-04-20,sábado,22:50:00,SC,480,128.0,CHAPECO,Ingestão de álcool pelo condutor,Saída de leito carroçável,Sem Vítimas,Plena Noite,Crescente,Céu Claro,Simples,Declive,Sim,1,0,0,0,1,0,0,1,-27.03781899,-52.63432603,SPRF-SC,DEL07-SC,UOP01-DEL07-SC,2024
595366.0,2024-04-21,domingo,02:05:00,SC,282,16.9,PALHOCA,Transitar na contramão,Colisão frontal,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Reta,Não,3,0,1,1,0,1,2,2,-27.658611,-48.681847,SPRF-SC,DEL01-SC,UOP02-DEL01-SC,2024
595521.0,2024-04-21,domingo,16:40:00,SC,282,219.0,LAGES,Animais na Pista,Atropelamento de Animal,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta;Declive,Não,2,0,2,0,0,0,2,1,-27.795521,-50.323608,SPRF-SC,DEL05-SC,UOP01-DEL05-SC,2024
595527.0,2024-04-21,domingo,16:00:00,SC,282,567.7,NOVA ERECHIM,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Rotatória,Sim,2,0,0,1,1,0,1,2,-26.904472,-52.907639,SPRF-SC,DEL07-SC,UOP02-DEL07-SC,2024
595596.0,2024-04-21,domingo,11:50:00,SC,282,386.1,JOACABA,Suicídio (presumido),Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Sol,Simples,Curva;Declive,Não,1,0,0,1,0,0,1,1,-27.19229742,-51.51686132,SPRF-SC,DEL07-SC,UOP05-DEL07-SC,2024
595711.0,2024-04-22,segunda-feira,15:00:00,SC,282,529.0,XAXIM,Reação tardia ou ineficiente do condutor,Colisão traseira,Sem Vítimas,Pleno dia,Decrescente,Garoa/Chuvisco,Simples,Curva,Não,2,0,0,0,2,0,0,2,-26.982185,-52.59734,SPRF-SC,DEL07-SC,UOP01-DEL07-SC,2024
595714.0,2024-04-22,segunda-feira,16:45:00,SC,282,16.5,PALHOCA,Trafegar com motocicleta (ou similar) entre as faixas,Atropelamento de Pedestre,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Sim,2,0,1,0,1,0,1,2,-27.658611,-48.681847,SPRF-SC,DEL01-SC,UOP02-DEL01-SC,2024
595728.0,2024-04-22,segunda-feira,18:10:00,SC,282,2.6,SAO JOSE,Trafegar com motocicleta (ou similar) entre as faixas,Colisão lateral mesmo sentido,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Múltipla,Reta,Sim,2,0,1,0,1,0,1,2,-27.603289,-48.590416,SPRF-SC,DEL01-SC,UOP01-DEL01-SC,2024
595752.0,2024-04-22,segunda-feira,19:30:00,SC,282,4.4,FLORIANOPOLIS,Trafegar com motocicleta (ou similar) entre as faixas,Colisão traseira,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Múltipla,Reta;Declive,Sim,2,0,1,0,1,0,1,2,-27.592646,-48.604034,SPRF-SC,DEL01-SC,UOP01-DEL01-SC,2024
595830.0,2024-04-23,terça-feira,10:10:00,SC,282,23.2,SANTO AMARO DA IMPERATRIZ,Conversão proibida,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Sim,2,0,1,0,1,0,1,2,-27.687958,-48.736794,SPRF-SC,DEL01-SC,UOP02-DEL01-SC,2024
596102.0,2024-04-24,quarta-feira,15:00:00,SC,282,97.2,ALFREDO WAGNER,Velocidade Incompatível,Colisão frontal,Com Vítimas Feridas,Pleno dia,Decrescente,Nublado,Simples,Reta,Não,4,0,2,0,1,1,2,3,-27.707966,-49.272182,SPRF-SC,DEL01-SC,UOP03-DEL01-SC,2024
596140.0,2024-04-24,quarta-feira,18:15:00,SC,282,504.1,XANXERE,Ausência de reação do condutor,Colisão com objeto,Com Vítimas Feridas,Plena Noite,Decrescente,Nublado,Dupla,Reta,Sim,1,0,1,0,0,0,1,1,-26.884279,-52.408466,SPRF-SC,DEL07-SC,UOP01-DEL07-SC,2024
596420.0,2024-03-25,segunda-feira,08:10:00,SC,282,209.0,LAGES,Ultrapassagem Indevida,Colisão frontal,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Declive;Reta,Não,3,0,1,1,1,0,2,2,-27.776926,-50.221893,SPRF-SC,DEL05-SC,UOP01-DEL05-SC,2024
596530.0,2024-04-26,sexta-feira,17:30:00,SC,282,17.5,PALHOCA,Trafegar com motocicleta (ou similar) entre as faixas,Colisão transversal,Com Vítimas Feridas,Anoitecer,Crescente,Céu Claro,Simples,Reta,Sim,2,0,1,0,1,0,1,2,-27.665707,-48.688065,SPRF-SC,DEL01-SC,UOP02-DEL01-SC,2024
596543.0,2024-04-26,sexta-feira,18:00:00,SC,282,17.5,PALHOCA,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Com Vítimas Feridas,Anoitecer,Crescente,Nublado,Simples,Interseção de Vias;Reta,Sim,5,0,4,0,1,0,4,2,-27.665707,-48.688065,SPRF-SC,DEL01-SC,UOP02-DEL01-SC,2024
596628.0,2024-04-27,sábado,00:50:00,SC,282,206.0,LAGES,Velocidade Incompatível,Atropelamento de Animal,Sem Vítimas,Plena Noite,Crescente,Garoa/Chuvisco,Simples,Reta;Aclive,Não,1,0,0,0,1,0,0,1,-27.771982,-50.192139,SPRF-SC,DEL05-SC,UOP01-DEL05-SC,2024
596631.0,2024-04-27,sábado,00:40:00,SC,480,126.3,CHAPECO,Animais na Pista,Atropelamento de Animal,Sem Vítimas,Plena Noite,Crescente,Céu Claro,Dupla,Reta,Sim,1,0,0,0,0,1,0,1,-27.020083,-52.636024,SPRF-SC,DEL07-SC,UOP01-DEL07-SC,2024
596632.0,2024-04-27,sábado,00:20:00,SC,282,69.0,RANCHO QUEIMADO,Velocidade Incompatível,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Decrescente,Nevoeiro/Neblina,Simples,Curva;Declive,Não,1,0,1,0,0,0,1,1,-27.690144,-49.083813,SPRF-SC,DEL01-SC,UOP03-DEL01-SC,2024
596695.0,2024-04-27,sábado,09:20:00,SC,282,16.5,PALHOCA,Manobra de mudança de faixa,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Sim,3,0,1,0,2,0,1,2,-27.658611,-48.681847,SPRF-SC,DEL01-SC,UOP02-DEL01-SC,2024
596697.0,2024-04-27,sábado,06:18:00,SC,282,407.5,CATANDUVAS,Ingestão de álcool pelo condutor,Colisão frontal,Com Vítimas Fatais,Amanhecer,Decrescente,Céu Claro,Simples,Curva;Declive,Não,7,1,1,0,4,1,1,2,-27.086405,-51.661671,SPRF-SC,DEL07-SC,UOP05-DEL07-SC,2024
596759.0,2024-04-27,sábado,15:45:00,SC,282,48.0,AGUAS MORNAS,Problema com o freio,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Curva,Não,1,0,1,0,0,0,1,1,-27.714352,-48.938072,SPRF-SC,DEL01-SC,UOP03-DEL01-SC,2024
596762.0,2024-04-27,sábado,16:34:00,SC,282,27.0,SANTO AMARO DA IMPERATRIZ,Ingestão de álcool pelo condutor,Colisão transversal,Sem Vítimas,Anoitecer,Decrescente,Céu Claro,Simples,Reta,Sim,2,0,0,0,2,0,0,2,-27.673981,-48.769676,SPRF-SC,DEL01-SC,UOP03-DEL01-SC,2024
596826.0,2024-04-27,sábado,19:55:00,SC,282,232.7,LAGES,Conversão proibida,Colisão transversal,Com Vítimas Feridas,Plena Noite,Decrescente,Nublado,Simples,Reta,Não,2,0,1,0,0,1,1,2,-27.785076,-50.445385,SPRF-SC,DEL05-SC,UOP02-DEL05-SC,2024
596828.0,2024-04-27,sábado,22:50:00,SC,282,4.7,SAO JOSE,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Com Vítimas Fatais,Plena Noite,Decrescente,Céu Claro,Múltipla,Reta,Sim,4,1,0,0,0,3,0,3,-27.590383,-48.609058,SPRF-SC,DEL01-SC,UOP01-DEL01-SC,2024
596858.0,2024-04-27,sábado,22:00:00,SC,282,614.0,MARAVILHA,Afundamento ou ondulação no pavimento,Tombamento,Com Vítimas Feridas,Plena Noite,Crescente,Nublado,Simples,Reta,Não,1,0,0,1,0,0,1,1,-26.76932,-53.264568,SPRF-SC,DEL07-SC,UOP02-DEL07-SC,2024
596933.0,2024-04-28,domingo,08:10:00,SC,282,644.2,SAO MIGUEL DO OESTE,Ausência de reação do condutor,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Simples,Aclive;Reta,Não,2,0,0,1,0,1,1,1,-26.76717516,-53.48188519,SPRF-SC,DEL07-SC,UOP03-DEL07-SC,2024
596952.0,2024-04-28,domingo,14:00:00,SC,282,6.0,SAO JOSE,Reação tardia ou ineficiente do condutor,Colisão com objeto,Com Vítimas Feridas,Pleno dia,Decrescente,Nublado,Múltipla,Reta,Sim,3,0,3,0,0,0,3,1,-27.58313237,-48.61532885,SPRF-SC,DEL01-SC,UOP01-DEL01-SC,2024
596964.0,2024-04-28,domingo,16:15:00,SC,282,50.4,AGUAS MORNAS,Ausência de reação do condutor,Colisão lateral sentido oposto,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Simples,Reta,Não,3,0,2,0,1,0,2,2,-27.708536,-48.952251,SPRF-SC,DEL01-SC,UOP03-DEL01-SC,2024
596990.0,2024-04-28,domingo,07:00:00,SC,282,497.1,XANXERE,Ingestão de álcool pelo condutor,Capotamento,Sem Vítimas,Amanhecer,Decrescente,Nublado,Simples,Curva,Não,1,0,0,0,0,1,0,1,-26.880062,-52.344685,SPRF-SC,DEL07-SC,UOP01-DEL07-SC,2024
596996.0,2024-04-28,domingo,16:30:00,SC,282,664.9,GUARACIABA,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Garoa/Chuvisco,Simples,Reta;Ponte,Não,3,0,1,0,2,0,1,2,-26.666431,-53.600082,SPRF-SC,DEL07-SC,UOP03-DEL07-SC,2024
597062.0,2024-04-28,domingo,19:00:00,SC,282,599.1,CUNHA PORA,Demais falhas na via,Saída de leito carroçável,Com Vítimas Fatais,Plena Noite,Decrescente,Nublado,Simples,Reta;Declive,Não,1,1,0,0,0,0,0,1,-26.81877319,-53.15790117,SPRF-SC,DEL07-SC,UOP02-DEL07-SC,2024
597082.0,2024-04-28,domingo,21:10:00,SC,282,25.1,SANTO AMARO DA IMPERATRIZ,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Com Vítimas Fatais,Plena Noite,Crescente,Chuva,Simples,Reta,Não,4,1,0,0,1,2,0,3,-27.6788673,-48.7563217,SPRF-SC,DEL01-SC,UOP03-DEL01-SC,2024
597125.0,2024-04-29,segunda-feira,03:10:00,SC,282,194.1,LAGES,Velocidade Incompatível,Colisão frontal,Com Vítimas Fatais,Plena Noite,Decrescente,Garoa/Chuvisco,Simples,Reta,Não,12,1,0,2,9,0,2,2,-27.7422323,-50.0700938,SPRF-SC,DEL05-SC,UOP01-DEL05-SC,2024
597129.0,2024-04-29,segunda-feira,05:00:00,SC,282,378.0,HERVAL DOESTE,Demais falhas mecânicas ou elétricas,Incêndio,Sem Vítimas,Plena Noite,Decrescente,Chuva,Simples,Reta,Não,1,0,0,0,1,0,0,1,-27.214546,-51.47958,SPRF-SC,DEL07-SC,UOP05-DEL07-SC,2024
597145.0,2024-04-29,segunda-feira,06:25:00,SC,282,227.3,LAGES,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Com Vítimas Feridas,Amanhecer,Decrescente,Nevoeiro/Neblina,Simples,Reta,Não,2,0,0,1,1,0,1,2,-27.795815,-50.399048,SPRF-SC,DEL05-SC,UOP02-DEL05-SC,2024
597233.0,2024-04-29,segunda-feira,13:45:00,SC,282,627.8,IRACEMINHA,Demais falhas mecânicas ou elétricas,Colisão com objeto,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Curva,Não,1,0,1,0,0,0,1,1,-26.811321,-53.362316,SPRF-SC,DEL07-SC,UOP02-DEL07-SC,2024
597376.0,2024-04-30,terça-feira,08:45:00,SC,282,4.2,SAO JOSE,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Sem Vítimas,Pleno dia,Crescente,Céu Claro,Dupla,Reta;Aclive,Sim,2,0,0,0,2,0,0,2,-27.592646,-48.604034,SPRF-SC,DEL01-SC,UOP01-DEL01-SC,2024
